»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.43.0
»»»  Vision Version:	5.43.2 (R)
»»»  Vision Compiled:	12/22/22
»»»  Driver Version:	5.43.1
»»»  Windows Version:	Windows 8, 8.1 or 10
»»»  Processor Information:	x86 (AMD or Intel) - 6 Processors
»»»  Tester Name:	PLC20323-466 (30V)
»»»  Tester S/N:	PLC20323-466
»»»  Internal Amp Type:	 30V RevH   5k
»»»  Internal Amp S/N:	iAB1-478/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/10/2025 - 16:34:39
Configured:	04/10/25 10:58:41 AM
Executed:	04/10/25 04:34:08 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (µm):	3.00e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PLC20323-466 (30V)
Tester Serial Number:	PLC20323-466
Return Signal Amp. Level:	0.19 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-3
Volts:	8.00
Field:	266.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+01
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	10001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (µC/cm2)	Capacitance (µF)	Normalized Capacitance (µF/cm2)	Dielectric Constant	Instantaneous Current (mA)
5036	5.0350e+00	-0.1121	21.199213	7.465215	74652.154180	2.531892	-0.002391
5037	5.0360e+00	-0.1156	21.215155	-4.976810	-49768.102787	-1.687928	0.001594
5038	5.0370e+00	-0.1175	21.147401	21.151444	211514.436844	7.173694	-0.006775
5039	5.0380e+00	-0.1194	21.179285	-9.953621	-99536.205574	-3.375856	0.003188
5040	5.0390e+00	-0.1250	21.107545	22.395646	223956.462541	7.595676	-0.007174
5041	5.0400e+00	-0.1276	21.079646	8.709418	87094.179877	2.953874	-0.002790
5042	5.0410e+00	-0.1306	21.147401	-21.151444	-211514.436844	-7.173694	0.006775
5043	5.0420e+00	-0.1332	21.103560	13.686228	136862.282664	4.641802	-0.004384
5044	5.0430e+00	-0.1366	21.147401	-13.686228	-136862.282664	-4.641802	0.004384
5045	5.0440e+00	-0.1394	21.043776	32.349267	323492.668114	10.971533	-0.010362
5046	5.0450e+00	-0.1422	21.051747	-2.488405	-24884.051393	-0.843964	0.000797
5047	5.0460e+00	-0.1466	21.087617	-11.197823	-111978.231270	-3.797838	0.003587
5048	5.0470e+00	-0.1494	21.003920	26.128254	261282.539631	8.861622	-0.008370
5049	5.0480e+00	-0.1527	20.991964	3.732608	37326.077090	1.265946	-0.001196
5050	5.0490e+00	-0.1549	21.011892	-6.221013	-62210.128484	-2.109910	0.001993
5051	5.0500e+00	-0.1611	21.039791	-8.709418	-87094.179877	-2.953874	0.002790
5052	5.0510e+00	-0.1626	20.952108	27.372457	273724.565327	9.283605	-0.008768
5053	5.0520e+00	-0.1659	20.980007	-8.709418	-87094.179877	-2.953874	0.002790
5054	5.0530e+00	-0.1699	20.904281	23.639849	236398.488237	8.017658	-0.007573
5055	5.0540e+00	-0.1712	20.868411	11.197823	111978.231270	3.797838	-0.003587
5056	5.0550e+00	-0.1751	20.980007	-34.837672	-348376.719507	-11.815497	0.011160
5057	5.0560e+00	-0.1789	20.908267	22.395646	223956.462541	7.595676	-0.007174
5058	5.0570e+00	-0.1813	20.932180	-7.465215	-74652.154180	-2.531892	0.002391
5059	5.0580e+00	-0.1856	20.832541	31.105064	311050.642417	10.549551	-0.009964
5060	5.0590e+00	-0.1884	20.864426	-9.953621	-99536.205574	-3.375856	0.003188
5061	5.0600e+00	-0.1929	20.892325	-8.709418	-87094.179877	-2.953874	0.002790
5062	5.0610e+00	-0.1943	20.764787	39.814482	398144.822294	13.503425	-0.012754
5063	5.0620e+00	-0.1977	20.820585	-17.418836	-174188.359754	-5.907748	0.005580
5064	5.0630e+00	-0.2002	20.800657	6.221013	62210.128483	2.109910	-0.001993
5065	5.0640e+00	-0.2061	20.800657	-0.000000	-0.000000	-0.000000	0.000000
5066	5.0650e+00	-0.2076	20.776743	7.465215	74652.154180	2.531892	-0.002391
5067	5.0660e+00	-0.2102	20.756816	6.221013	62210.128483	2.109910	-0.001993
5068	5.0670e+00	-0.2145	20.768772	-3.732608	-37326.077090	-1.265946	0.001196
5069	5.0680e+00	-0.2159	20.689061	24.884051	248840.513934	8.439640	-0.007971
5070	5.0690e+00	-0.2190	20.784714	-29.860862	-298608.616721	-10.127569	0.009565
5071	5.0700e+00	-0.2232	20.685075	31.105064	311050.642417	10.549551	-0.009964
5072	5.0710e+00	-0.2266	20.677104	2.488405	24884.051393	0.843964	-0.000797
5073	5.0720e+00	-0.2303	20.705003	-8.709418	-87094.179877	-2.953874	0.002790
5074	5.0730e+00	-0.2320	20.685075	6.221013	62210.128483	2.109910	-0.001993
5075	5.0740e+00	-0.2345	20.685075	-0.000000	-0.000000	-0.000000	0.000000
5076	5.0750e+00	-0.2386	20.669133	4.976810	49768.102787	1.687928	-0.001594
5077	5.0760e+00	-0.2420	20.673119	-1.244203	-12442.025697	-0.421982	0.000399
5078	5.0770e+00	-0.2446	20.669133	1.244203	12442.025697	0.421982	-0.000399
5079	5.0780e+00	-0.2483	20.585436	26.128254	261282.539631	8.861622	-0.008370
5080	5.0790e+00	-0.2509	20.597393	-3.732608	-37326.077090	-1.265946	0.001196
5081	5.0800e+00	-0.2545	20.541595	17.418836	174188.359754	5.907748	-0.005580
5082	5.0810e+00	-0.2586	20.553552	-3.732608	-37326.077090	-1.265946	0.001196
5083	5.0820e+00	-0.2631	20.513696	12.442026	124420.256967	4.219820	-0.003986
5084	5.0830e+00	-0.2634	20.549566	-11.197823	-111978.231270	-3.797838	0.003587
5085	5.0840e+00	-0.2686	20.521667	8.709418	87094.179877	2.953874	-0.002790
5086	5.0850e+00	-0.2701	20.465869	17.418836	174188.359754	5.907748	-0.005580
5087	5.0860e+00	-0.2728	20.485797	-6.221013	-62210.128483	-2.109910	0.001993
5088	5.0870e+00	-0.2758	20.457898	8.709418	87094.179877	2.953874	-0.002790
5089	5.0880e+00	-0.2796	20.505725	-14.930431	-149304.308360	-5.063784	0.004783
5090	5.0890e+00	-0.2834	20.457898	14.930431	149304.308360	5.063784	-0.004783
5091	5.0900e+00	-0.2864	20.433985	7.465215	74652.154180	2.531892	-0.002391
5092	5.0910e+00	-0.2901	20.394129	12.442026	124420.256967	4.219820	-0.003986
5093	5.0920e+00	-0.2935	20.386158	2.488405	24884.051393	0.843964	-0.000797
5094	5.0930e+00	-0.2957	20.334346	16.174633	161746.334057	5.485766	-0.005181
5095	5.0940e+00	-0.2993	20.370216	-11.197823	-111978.231270	-3.797838	0.003587
5096	5.0950e+00	-0.3040	20.350288	6.221013	62210.128483	2.109910	-0.001993
5097	5.0960e+00	-0.3068	20.274562	23.639849	236398.488237	8.017658	-0.007573
5098	5.0970e+00	-0.3085	20.302461	-8.709418	-87094.179877	-2.953874	0.002790
5099	5.0980e+00	-0.3119	20.310432	-2.488405	-24884.051393	-0.843964	0.000797
5100	5.0990e+00	-0.3164	20.242678	21.151444	211514.436844	7.173694	-0.006775
5101	5.1000e+00	-0.3201	20.286519	-13.686228	-136862.282664	-4.641802	0.004384
5102	5.1010e+00	-0.3220	20.254635	9.953621	99536.205574	3.375856	-0.003188
5103	5.1020e+00	-0.3255	20.334346	-24.884051	-248840.513934	-8.439640	0.007971
5104	5.1030e+00	-0.3288	20.210793	38.570280	385702.796598	13.081443	-0.012355
5105	5.1040e+00	-0.3318	20.166952	13.686228	136862.282664	4.641802	-0.004384
5106	5.1050e+00	-0.3360	20.266591	-31.105064	-311050.642417	-10.549551	0.009964
5107	5.1060e+00	-0.3382	20.162967	32.349267	323492.668114	10.971533	-0.010362
5108	5.1070e+00	-0.3418	20.214779	-16.174633	-161746.334057	-5.485766	0.005181
5109	5.1080e+00	-0.3459	20.131082	26.128254	261282.539631	8.861622	-0.008370
5110	5.1090e+00	-0.3457	20.162967	9.953621	99536.205574	3.375856	0.003188
5111	5.1100e+00	-0.3516	20.135068	8.709418	87094.179877	2.953874	-0.002790
5112	5.1110e+00	-0.3537	20.079270	17.418836	174188.359754	5.907748	-0.005580
5113	5.1120e+00	-0.3577	20.091226	-3.732608	-37326.077090	-1.265946	0.001196
5114	5.1130e+00	-0.3599	20.039414	16.174633	161746.334057	5.485766	-0.005181
5115	5.1140e+00	-0.3637	20.055356	-4.976810	-49768.102787	-1.687928	0.001594
5116	5.1150e+00	-0.3670	20.055356	-0.000000	-0.000000	-0.000000	0.000000
5117	5.1160e+00	-0.3693	20.055356	-0.000000	-0.000000	-0.000000	0.000000
5118	5.1170e+00	-0.3732	20.027457	8.709418	87094.179877	2.953874	-0.002790
5119	5.1180e+00	-0.3762	20.015501	3.732608	37326.077090	1.265946	-0.001196
5120	5.1190e+00	-0.3812	19.983616	9.953621	99536.205574	3.375856	-0.003188
5121	5.1200e+00	-0.3844	19.899919	26.128254	261282.539631	8.861622	-0.008370
5122	5.1210e+00	-0.3863	19.931804	-9.953621	-99536.205574	-3.375856	0.003188
5123	5.1220e+00	-0.3891	19.935789	-1.244203	-12442.025697	-0.421982	0.000399
5124	5.1230e+00	-0.3928	19.907890	8.709418	87094.179877	2.953874	-0.002790
5125	5.1240e+00	-0.3957	19.971659	-19.907241	-199072.411147	-6.751712	0.006377
5126	5.1250e+00	-0.3992	19.860064	34.837672	348376.719507	11.815497	-0.011160
5127	5.1260e+00	-0.4029	19.868035	-2.488405	-24884.051393	-0.843964	0.000797
5128	5.1270e+00	-0.4063	19.852093	4.976810	49768.102787	1.687928	-0.001594
5129	5.1280e+00	-0.4089	19.820208	9.953621	99536.205574	3.375856	-0.003188
5130	5.1290e+00	-0.4121	19.852093	-9.953621	-99536.205574	-3.375856	0.003188
5131	5.1300e+00	-0.4148	19.780352	22.395646	223956.462541	7.595676	-0.007174
5132	5.1310e+00	-0.4188	19.728540	16.174633	161746.334057	5.485766	-0.005181
5133	5.1320e+00	-0.4214	19.732526	-1.244203	-12442.025697	-0.421982	0.000399
5134	5.1330e+00	-0.4240	19.796295	-19.907241	-199072.411147	-6.751712	0.006377
5135	5.1340e+00	-0.4280	19.800280	-1.244203	-12442.025697	-0.421982	0.000399
5136	5.1350e+00	-0.4314	19.696656	32.349267	323492.668114	10.971533	-0.010362
5137	5.1360e+00	-0.4348	19.744482	-14.930431	-149304.308360	-5.063784	0.004783
5138	5.1370e+00	-0.4377	19.704627	12.442026	124420.256967	4.219820	-0.003986
5139	5.1380e+00	-0.4403	19.736511	-9.953621	-99536.205574	-3.375856	0.003188
5140	5.1390e+00	-0.4453	19.616944	37.326077	373260.770901	12.659461	-0.011957
5141	5.1400e+00	-0.4476	19.656800	-12.442026	-124420.256967	-4.219820	0.003986
5142	5.1410e+00	-0.4506	19.601002	17.418836	174188.359754	5.907748	-0.005580
5143	5.1420e+00	-0.4529	19.624915	-7.465215	-74652.154180	-2.531892	0.002391
5144	5.1430e+00	-0.4560	19.612959	3.732608	37326.077090	1.265946	-0.001196
5145	5.1440e+00	-0.4614	19.608973	1.244203	12442.025697	0.421982	-0.000399
5146	5.1450e+00	-0.4630	19.644843	-11.197823	-111978.231270	-3.797838	0.003587
5147	5.1460e+00	-0.4665	19.529262	36.081875	360818.745204	12.237479	-0.011558
5148	5.1470e+00	-0.4690	19.589045	-18.663039	-186630.385450	-6.329730	0.005978
5149	5.1480e+00	-0.4745	19.545204	13.686228	136862.282664	4.641802	-0.004384
5150	5.1490e+00	-0.4762	19.529262	4.976810	49768.102787	1.687928	-0.001594
5151	5.1500e+00	-0.4784	19.549190	-6.221013	-62210.128483	-2.109910	0.001993
5152	5.1510e+00	-0.4823	19.509334	12.442026	124420.256967	4.219820	-0.003986
5153	5.1520e+00	-0.4857	19.501363	2.488405	24884.051393	0.843964	-0.000797
5154	5.1530e+00	-0.4888	19.429623	22.395646	223956.462541	7.595676	-0.007174
5155	5.1540e+00	-0.4906	19.365854	19.907241	199072.411147	6.751712	-0.006377
5156	5.1550e+00	-0.4958	19.401724	-11.197823	-111978.231270	-3.797838	0.003587
5157	5.1560e+00	-0.4984	19.381796	6.221013	62210.128483	2.109910	-0.001993
5158	5.1570e+00	-0.5009	19.453536	-22.395646	-223956.462541	-7.595676	0.007174
5159	5.1580e+00	-0.5039	19.389767	19.907241	199072.411147	6.751712	-0.006377
5160	5.1590e+00	-0.5072	19.361868	8.709418	87094.179877	2.953874	-0.002790
5161	5.1600e+00	-0.5116	19.385782	-7.465215	-74652.154180	-2.531892	0.002391
5162	5.1610e+00	-0.5127	19.302085	26.128254	261282.539631	8.861622	-0.008370
5163	5.1620e+00	-0.5160	19.329984	-8.709418	-87094.179877	-2.953874	0.002790
5164	5.1630e+00	-0.5207	19.290128	12.442026	124420.256967	4.219820	-0.003986
5165	5.1640e+00	-0.5251	19.266215	7.465215	74652.154180	2.531892	-0.002391
5166	5.1650e+00	-0.5269	19.254258	3.732608	37326.077090	1.265946	-0.001196
5167	5.1660e+00	-0.5307	19.214402	12.442026	124420.256967	4.219820	-0.003986
5168	5.1670e+00	-0.5328	19.266215	-16.174633	-161746.334057	-5.485766	0.005181
5169	5.1680e+00	-0.5360	19.170561	29.860862	298608.616721	10.127569	-0.009565
5170	5.1690e+00	-0.5401	19.194475	-7.465215	-74652.154180	-2.531892	0.002391
5171	5.1700e+00	-0.5434	19.170561	7.465215	74652.154180	2.531892	-0.002391
5172	5.1710e+00	-0.5444	19.150633	6.221013	62210.128483	2.109910	-0.001993
5173	5.1720e+00	-0.5492	19.166576	-4.976810	-49768.102787	-1.687928	0.001594
5174	5.1730e+00	-0.5533	19.122734	13.686228	136862.282664	4.641802	-0.004384
5175	5.1740e+00	-0.5553	19.094835	8.709418	87094.179877	2.953874	-0.002790
5176	5.1750e+00	-0.5586	19.110778	-4.976810	-49768.102787	-1.687928	0.001594
5177	5.1760e+00	-0.5624	19.114763	-1.244203	-12442.025697	-0.421982	0.000399
5178	5.1770e+00	-0.5650	19.070922	13.686228	136862.282664	4.641802	-0.004384
5179	5.1780e+00	-0.5683	19.003168	21.151444	211514.436844	7.173694	-0.006775
5180	5.1790e+00	-0.5710	19.047009	-13.686228	-136862.282664	-4.641802	0.004384
5181	5.1800e+00	-0.5753	18.919471	39.814482	398144.822294	13.503425	-0.012754
5182	5.1810e+00	-0.5777	19.031066	-34.837672	-348376.719507	-11.815497	0.011160
5183	5.1820e+00	-0.5823	18.991211	12.442026	124420.256967	4.219820	-0.003986
5184	5.1830e+00	-0.5850	18.979254	3.732608	37326.077090	1.265946	-0.001196
5185	5.1840e+00	-0.5887	18.899543	24.884051	248840.513934	8.439640	-0.007971
5186	5.1850e+00	-0.5913	18.931427	-9.953621	-99536.205574	-3.375856	0.003188
5187	5.1860e+00	-0.5950	18.923456	2.488405	24884.051393	0.843964	-0.000797
5188	5.1870e+00	-0.5955	18.859687	19.907241	199072.411147	6.751712	-0.006377
5189	5.1880e+00	-0.5999	18.839759	6.221013	62210.128483	2.109910	-0.001993
5190	5.1890e+00	-0.6029	18.863673	-7.465215	-74652.154180	-2.531892	0.002391
5191	5.1900e+00	-0.6072	18.887586	-7.465215	-74652.154180	-2.531892	0.002391
5192	5.1910e+00	-0.6113	18.811860	23.639849	236398.488237	8.017658	-0.007573
5193	5.1920e+00	-0.6143	18.760048	16.174633	161746.334057	5.485766	-0.005181
5194	5.1930e+00	-0.6161	18.799904	-12.442026	-124420.256967	-4.219820	0.003986
5195	5.1940e+00	-0.6198	18.720193	24.884051	248840.513934	8.439640	-0.007971
5196	5.1950e+00	-0.6226	18.728164	-2.488405	-24884.051393	-0.843964	0.000797
5197	5.1960e+00	-0.6260	18.736135	-2.488405	-24884.051393	-0.843964	0.000797
5198	5.1970e+00	-0.6308	18.712221	7.465215	74652.154180	2.531892	-0.002391
5199	5.1980e+00	-0.6341	18.720193	-2.488405	-24884.051393	-0.843964	0.000797
5200	5.1990e+00	-0.6355	18.632510	27.372457	273724.565327	9.283605	-0.008768
5201	5.2000e+00	-0.6397	18.656423	-7.465215	-74652.154180	-2.531892	0.002391
5202	5.2010e+00	-0.6430	18.616568	12.442026	124420.256967	4.219820	-0.003986
5203	5.2020e+00	-0.6466	18.608597	2.488405	24884.051393	0.843964	-0.000797
5204	5.2030e+00	-0.6493	18.644467	-11.197823	-111978.231270	-3.797838	0.003587
5205	5.2040e+00	-0.6535	18.540842	32.349267	323492.668114	10.971533	-0.010362
5206	5.2050e+00	-0.6575	18.596640	-17.418836	-174188.359754	-5.907748	0.005580
5207	5.2060e+00	-0.6590	18.493015	32.349267	323492.668114	10.971533	-0.010362
5208	5.2070e+00	-0.6606	18.536857	-13.686228	-136862.282664	-4.641802	0.004384
5209	5.2080e+00	-0.6676	18.453160	26.128254	261282.539631	8.861622	-0.008370
5210	5.2090e+00	-0.6689	18.477073	-7.465215	-74652.154180	-2.531892	0.002391
5211	5.2100e+00	-0.6725	18.504972	-8.709418	-87094.179877	-2.953874	0.002790
5212	5.2110e+00	-0.6763	18.441203	19.907241	199072.411147	6.751712	-0.006377
5213	5.2120e+00	-0.6794	18.437217	1.244203	12442.025697	0.421982	-0.000399
5214	5.2130e+00	-0.6812	18.401347	11.197823	111978.231270	3.797838	-0.003587
5215	5.2140e+00	-0.6834	18.429246	-8.709418	-87094.179877	-2.953874	0.002790
5216	5.2150e+00	-0.6880	18.377434	16.174633	161746.334057	5.485766	-0.005181
5217	5.2160e+00	-0.6905	18.337578	12.442026	124420.256967	4.219820	-0.003986
5218	5.2170e+00	-0.6949	18.341564	-1.244203	-12442.025697	-0.421982	0.000399
5219	5.2180e+00	-0.6983	18.309679	9.953621	99536.205574	3.375856	-0.003188
5220	5.2190e+00	-0.7023	18.277795	9.953621	99536.205574	3.375856	-0.003188
5221	5.2200e+00	-0.7052	18.249896	8.709418	87094.179877	2.953874	-0.002790
5222	5.2210e+00	-0.7076	18.337578	-27.372457	-273724.565327	-9.283605	0.008768
5223	5.2220e+00	-0.7102	18.281781	17.418836	174188.359754	5.907748	-0.005580
5224	5.2230e+00	-0.7140	18.233954	14.930431	149304.308360	5.063784	-0.004783
5225	5.2240e+00	-0.7182	18.229968	1.244203	12442.025697	0.421982	-0.000399
5226	5.2250e+00	-0.7197	18.210040	6.221013	62210.128483	2.109910	-0.001993
5227	5.2260e+00	-0.7239	18.178156	9.953621	99536.205574	3.375856	-0.003188
5228	5.2270e+00	-0.7253	18.118372	18.663039	186630.385450	6.329730	-0.005978
5229	5.2280e+00	-0.7301	18.210040	-28.616659	-286166.591024	-9.705587	0.009167
5230	5.2290e+00	-0.7331	18.110401	31.105064	311050.642417	10.549551	-0.009964
5231	5.2300e+00	-0.7365	18.142286	-9.953621	-99536.205574	-3.375856	0.003188
5232	5.2310e+00	-0.7388	18.154242	-3.732608	-37326.077090	-1.265946	0.001196
5233	5.2320e+00	-0.7423	18.054603	31.105064	311050.642417	10.549551	-0.009964
5234	5.2330e+00	-0.7460	18.074531	-6.221013	-62210.128483	-2.109910	0.001993
5235	5.2340e+00	-0.7494	18.026704	14.930431	149304.308360	5.063784	-0.004783
5236	5.2350e+00	-0.7510	18.050618	-7.465215	-74652.154180	-2.531892	0.002391
5237	5.2360e+00	-0.7549	18.014748	11.197823	111978.231270	3.797838	-0.003587
5238	5.2370e+00	-0.7580	17.954964	18.663039	186630.385450	6.329730	-0.005978
5239	5.2380e+00	-0.7619	17.986849	-9.953621	-99536.205574	-3.375856	0.003188
5240	5.2390e+00	-0.7653	17.943008	13.686228	136862.282664	4.641802	-0.004384
5241	5.2400e+00	-0.7709	17.915109	8.709418	87094.179877	2.953874	-0.002790
5242	5.2410e+00	-0.7710	17.907138	2.488405	24884.051393	0.843964	-0.000797
5243	5.2420e+00	-0.7742	17.887210	6.221013	62210.128483	2.109910	-0.001993
5244	5.2430e+00	-0.7779	17.911123	-7.465215	-74652.154180	-2.531892	0.002391
5245	5.2440e+00	-0.7829	17.823441	27.372457	273724.565327	9.283605	-0.008768
5246	5.2450e+00	-0.7843	17.879239	-17.418836	-174188.359754	-5.907748	0.005580
5247	5.2460e+00	-0.7873	17.839383	12.442026	124420.256967	4.219820	-0.003986
5248	5.2470e+00	-0.7899	17.799527	12.442026	124420.256967	4.219820	-0.003986
5249	5.2480e+00	-0.7937	17.759672	12.442026	124420.256967	4.219820	-0.003986
5250	5.2490e+00	-0.7957	17.755686	1.244203	12442.025697	0.421982	-0.000399
5251	5.2500e+00	-0.8014	17.751701	1.244203	12442.025697	0.421982	-0.000399
5252	5.2510e+00	-0.8046	17.679960	22.395646	223956.462541	7.595676	-0.007174
5253	5.2520e+00	-0.8063	17.755686	-23.639849	-236398.488237	-8.017658	0.007573
5254	5.2530e+00	-0.8099	17.675975	24.884051	248840.513934	8.439640	-0.007971
5255	5.2540e+00	-0.8124	17.660033	4.976810	49768.102787	1.687928	-0.001594
5256	5.2550e+00	-0.8163	17.687932	-8.709418	-87094.179877	-2.953874	0.002790
5257	5.2560e+00	-0.8192	17.660033	8.709418	87094.179877	2.953874	-0.002790
5258	5.2570e+00	-0.8217	17.664018	-1.244203	-12442.025697	-0.421982	0.000399
5259	5.2580e+00	-0.8263	17.544451	37.326077	373260.770901	12.659461	-0.011957
5260	5.2590e+00	-0.8294	17.576336	-9.953621	-99536.205574	-3.375856	0.003188
5261	5.2600e+00	-0.8319	17.556408	6.221013	62210.128483	2.109910	-0.001993
5262	5.2610e+00	-0.8347	17.540466	4.976810	49768.102787	1.687928	-0.001594
5263	5.2620e+00	-0.8381	17.528509	3.732608	37326.077090	1.265946	-0.001196
5264	5.2630e+00	-0.8409	17.468726	18.663039	186630.385450	6.329730	-0.005978
5265	5.2640e+00	-0.8457	17.484668	-4.976810	-49768.102787	-1.687928	0.001594
5266	5.2650e+00	-0.8483	17.460754	7.465215	74652.154180	2.531892	-0.002391
5267	5.2660e+00	-0.8506	17.393000	21.151444	211514.436844	7.173694	-0.006775
5268	5.2670e+00	-0.8546	17.412928	-6.221013	-62210.128483	-2.109910	0.001993
5269	5.2680e+00	-0.8574	17.329231	26.128254	261282.539631	8.861622	-0.008370
5270	5.2690e+00	-0.8620	17.408942	-24.884051	-248840.513934	-8.439640	0.007971
5271	5.2700e+00	-0.8625	17.333216	23.639849	236398.488237	8.017658	-0.007573
5272	5.2710e+00	-0.8661	17.357130	-7.465215	-74652.154180	-2.531892	0.002391
5273	5.2720e+00	-0.8723	17.261476	29.860862	298608.616721	10.127569	-0.009565
5274	5.2730e+00	-0.8731	17.273433	-3.732608	-37326.077090	-1.265946	0.001196
5275	5.2740e+00	-0.8773	17.257491	4.976810	49768.102787	1.687928	-0.001594
5276	5.2750e+00	-0.8797	17.185751	22.395646	223956.462541	7.595676	-0.007174
5277	5.2760e+00	-0.8833	17.245534	-18.663039	-186630.385450	-6.329730	0.005978
5278	5.2770e+00	-0.8860	17.221621	7.465215	74652.154180	2.531892	-0.002391
5279	5.2780e+00	-0.8897	17.197707	7.465215	74652.154180	2.531892	-0.002391
5280	5.2790e+00	-0.8945	17.173794	7.465215	74652.154180	2.531892	-0.002391
5281	5.2800e+00	-0.8961	17.133938	12.442026	124420.256967	4.219820	-0.003986
5282	5.2810e+00	-0.9002	17.153866	-6.221013	-62210.128483	-2.109910	0.001993
5283	5.2820e+00	-0.9040	17.050241	32.349267	323492.668114	10.971533	-0.010362
5284	5.2830e+00	-0.9050	17.050241	-0.000000	-0.000000	-0.000000	0.000000
5285	5.2840e+00	-0.9091	17.121981	-22.395646	-223956.462541	-7.595676	0.007174
5286	5.2850e+00	-0.9119	17.078140	13.686228	136862.282664	4.641802	-0.004384
5287	5.2860e+00	-0.9176	17.026328	16.174633	161746.334057	5.485766	-0.005181
5288	5.2870e+00	-0.9190	16.974516	16.174633	161746.334057	5.485766	-0.005181
5289	5.2880e+00	-0.9229	16.982487	-2.488405	-24884.051393	-0.843964	0.000797
5290	5.2890e+00	-0.9237	16.970530	3.732608	37326.077090	1.265946	-0.001196
5291	5.2900e+00	-0.9281	16.946617	7.465215	74652.154180	2.531892	-0.002391
5292	5.2910e+00	-0.9316	16.942631	1.244203	12442.025697	0.421982	-0.000399
5293	5.2920e+00	-0.9357	16.866905	23.639849	236398.488237	8.017658	-0.007573
5294	5.2930e+00	-0.9377	16.870891	-1.244203	-12442.025697	-0.421982	0.000399
5295	5.2940e+00	-0.9399	16.815093	17.418836	174188.359754	5.907748	-0.005580
5296	5.2950e+00	-0.9422	16.835021	-6.221013	-62210.128483	-2.109910	0.001993
5297	5.2960e+00	-0.9489	16.787194	14.930431	149304.308360	5.063784	-0.004783
5298	5.2970e+00	-0.9495	16.799151	-3.732608	-37326.077090	-1.265946	0.001196
5299	5.2980e+00	-0.9556	16.763281	11.197823	111978.231270	3.797838	-0.003587
5300	5.2990e+00	-0.9561	16.751324	3.732608	37326.077090	1.265946	-0.001196
5301	5.3000e+00	-0.9615	16.751324	-0.000000	-0.000000	-0.000000	0.000000
5302	5.3010e+00	-0.9641	16.631757	37.326077	373260.770901	12.659461	-0.011957
5303	5.3020e+00	-0.9666	16.687555	-17.418836	-174188.359754	-5.907748	0.005580
5304	5.3030e+00	-0.9698	16.671613	4.976810	49768.102787	1.687928	-0.001594
5305	5.3040e+00	-0.9750	16.579945	28.616659	286166.591024	9.705587	-0.009167
5306	5.3050e+00	-0.9757	16.667627	-27.372457	-273724.565327	-9.283605	0.008768
5307	5.3060e+00	-0.9780	16.564003	32.349267	323492.668114	10.971533	-0.010362
5308	5.3070e+00	-0.9815	16.560017	1.244203	12442.025697	0.421982	-0.000399
5309	5.3080e+00	-0.9867	16.500234	18.663039	186630.385450	6.329730	-0.005978
5310	5.3090e+00	-0.9882	16.516176	-4.976810	-49768.102787	-1.687928	0.001594
5311	5.3100e+00	-0.9927	16.508205	2.488405	24884.051393	0.843964	-0.000797
5312	5.3110e+00	-0.9955	16.468349	12.442026	124420.256967	4.219820	-0.003986
5313	5.3120e+00	-0.9987	16.452407	4.976810	49768.102787	1.687928	-0.001594
5314	5.3130e+00	-1.0018	16.424508	8.709418	87094.179877	2.953874	-0.002790
5315	5.3140e+00	-1.0055	16.412551	3.732608	37326.077090	1.265946	-0.001196
5316	5.3150e+00	-1.0099	16.384652	8.709418	87094.179877	2.953874	-0.002790
5317	5.3160e+00	-1.0104	16.336825	14.930431	149304.308360	5.063784	-0.004783
5318	5.3170e+00	-1.0144	16.396609	-18.663039	-186630.385450	-6.329730	0.005978
5319	5.3180e+00	-1.0181	16.308926	27.372457	273724.565327	9.283605	-0.008768
5320	5.3190e+00	-1.0210	16.352768	-13.686228	-136862.282664	-4.641802	0.004384
5321	5.3200e+00	-1.0256	16.229215	38.570280	385702.796598	13.081443	-0.012355
5322	5.3210e+00	-1.0262	16.261100	-9.953621	-99536.205574	-3.375856	0.003188
5323	5.3220e+00	-1.0313	16.213273	14.930431	149304.308360	5.063784	-0.004783
5324	5.3230e+00	-1.0330	16.229215	-4.976810	-49768.102787	-1.687928	0.001594
